Order Date,year,month,day_of_week,is_weekend,Quarter,ShippingDuration,Ship Mode,Segment,State,Region,Num Products,Sales,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_30
2016-01-11,2016,1,0,0,0,60.0,Second Class,Consumer,New York,East,1,327.564,301.96,139.424,609.614,196.36942857142807,462.61574666666655,635.3966405839108
2016-01-11,2016,1,0,0,0,121.0,Standard Class,Consumer,New York,East,5,2220.06,327.564,572.8,1573.488,223.24657142857095,453.2140799999999,635.2332339196802
2016-01-11,2016,1,0,0,0,91.0,First Class,Consumer,Oregon,West,1,7.88,2220.06,111.76,2846.22,458.5694285714281,474.7664799999999,683.6744600804179
2016-01-12,2016,1,1,0,0,152.0,Standard Class,Home Office,California,West,1,2676.672,7.88,205.164,177.17000000000002,443.72942857142806,380.15514666666655,521.2903191866659
2016-01-12,2016,1,1,0,0,152.0,Standard Class,Home Office,Washington,West,1,13.9,2676.672,38.528,49.568,796.8019999999996,463.4718799999999,667.0858047412449
2016-01-12,2016,1,1,0,0,213.0,Standard Class,Consumer,Washington,West,1,55.424,13.9,4.95,77.21000000000001,793.2837142857137,462.28294666666653,667.8802469125864
2016-01-12,2016,1,1,0,0,121.0,Second Class,Home Office,Washington,West,5,4210.650000000001,55.424,301.96,53.67,800.4942857142852,461.5567466666665,668.3250785900491
2016-01-12,2016,1,1,0,0,182.0,Standard Class,Corporate,Virginia,South,2,125.64,4210.650000000001,327.564,475.944,1358.8785714285711,600.1227466666666,951.7027651549303
2016-01-12,2016,1,1,0,0,121.0,Standard Class,Home Office,Michigan,Central,3,41.620000000000005,125.64,2220.06,3.552,1330.0322857142853,588.4459466666666,955.4206426728402
2016-01-12,2016,1,1,0,0,31.0,Same Day,Consumer,Texas,Central,1,6.688,41.620000000000005,7.88,1283.3264,1018.826571428571,589.7148799999999,954.6419966318222
2016-01-13,2016,1,2,0,0,4.0,Standard Class,Consumer,California,West,3,612.4580000000001,6.688,2676.672,200.73600000000002,1018.6562857142853,547.1602666666665,951.1045386342587
2016-01-13,2016,1,2,0,0,2.0,Second Class,Corporate,Georgia,South,1,9.82,612.4580000000001,13.9,58.72,723.7685714285709,560.8843333333333,948.9013425731505
2016-01-17,2016,1,6,1,0,7.0,Standard Class,Home Office,Illinois,Central,1,254.744,9.82,55.424,95.84,723.1857142857137,559.2543333333332,949.8352335333036
2016-01-17,2016,1,6,1,0,5.0,Standard Class,Corporate,Massachusetts,East,1,6.68,254.744,4210.650000000001,88.752,751.6599999999996,564.5511333333332,947.602313119211
2016-01-17,2016,1,6,1,0,6.0,Standard Class,Consumer,Tennessee,South,1,88.96,6.68,125.64,277.632,151.09285714285664,561.8154,949.1405373584809
2016-01-19,2016,1,1,0,0,4.0,Standard Class,Consumer,Texas,Central,2,301.742,88.96,41.620000000000005,84.55600000000001,145.85285714285664,555.5263333333332,951.7100848716319
2016-01-23,2016,1,5,1,0,4.0,Standard Class,Home Office,Montana,West,2,43.66,301.742,6.688,774.47,183.01314285714236,562.7658666666666,948.8256187923429
2016-01-24,2016,1,6,1,0,4.0,Standard Class,Home Office,Florida,South,1,13.12,43.66,612.4580000000001,11.76,188.29485714285664,538.4055333333332,952.576923800464
2016-01-27,2016,1,2,0,0,2.0,First Class,Consumer,California,West,1,2803.92,13.12,9.82,47.968,102.67514285714233,538.4508666666666,952.5510283924425
2016-01-27,2016,1,2,0,0,2.0,Second Class,Consumer,Ohio,East,3,769.332,2803.92,254.744,1011.696,501.8322857142852,630.3159333333332,1033.1046551525114
2016-01-28,2016,1,3,0,0,3.0,Second Class,Consumer,North Carolina,South,1,4297.644,769.332,6.68,1388.46,575.3448571428565,622.2371333333333,1030.964869927154
2016-01-30,2016,1,5,1,0,63.0,Standard Class,Consumer,Texas,Central,1,14.304,4297.644,88.96,979.104,1188.3397142857139,719.2099333333333,1224.2263533608918
2016-01-30,2016,1,5,1,0,124.0,Standard Class,Consumer,California,West,2,2147.3360000000002,14.304,301.742,334.43,1177.6745714285712,687.0499333333333,1229.8232876227255
2016-01-31,2016,1,6,1,0,92.0,Second Class,Consumer,Minnesota,Central,3,99.26,2147.3360000000002,43.66,139.424,1441.3308571428568,747.4801333333332,1256.1577233435175
2016-02-01,2016,2,0,0,1,213.0,Standard Class,Corporate,Ohio,East,5,1816.6960000000001,99.26,13.12,572.8,1449.2737142857138,746.1413333333333,1256.8493430133926
2016-02-01,2016,2,0,0,1,60.0,Second Class,Corporate,Delaware,East,3,115.39999999999999,1816.6960000000001,2803.92,111.76,1706.927428571428,787.6045333333333,1271.3677406610716
2016-02-03,2016,2,2,0,1,121.0,Standard Class,Consumer,Washington,West,1,787.53,115.39999999999999,769.332,205.164,1322.8531428571423,787.7258666666665,1271.3011890831067
2016-02-03,2016,2,2,0,1,151.0,Standard Class,Home Office,Indiana,Central,2,112.03999999999999,787.53,4297.644,38.528,1325.4528571428568,807.1380666666665,1266.5362947569588
2016-02-04,2016,2,3,0,1,151.0,Standard Class,Corporate,Texas,Central,1,9.156,112.03999999999999,14.304,4.95,727.5094285714282,809.5884666666666,1265.0682296723203
2016-02-04,2016,2,3,0,1,213.0,Standard Class,Consumer,California,West,1,71.976,9.156,2147.3360000000002,301.96,726.7739999999995,809.7286666666665,1264.976211143837
2016-02-04,2016,2,3,0,1,151.0,Standard Class,Consumer,Texas,Central,3,130.288,71.976,99.26,327.564,430.29399999999947,802.0625333333334,1268.850505016681
2016-02-04,2016,2,3,0,1,151.0,Standard Class,Consumer,Arizona,West,1,87.8,130.288,1816.6960000000001,2220.06,434.7265714285709,795.4866666666666,1271.9019348337151
2016-02-05,2016,2,4,0,1,151.0,Standard Class,Corporate,Texas,Central,2,167.232,87.8,115.39999999999999,7.88,187.74142857142806,724.4113333333333,1248.9190024958095
2016-02-07,2016,2,6,1,1,121.0,Standard Class,Consumer,Illinois,Central,5,1305.81,167.232,787.53,2676.672,195.14599999999947,729.7230666666667,1246.1021543275615
2016-02-07,2016,2,6,1,1,29.0,First Class,Home Office,New York,East,1,19.44,1305.81,112.03999999999999,13.9,269.1859999999995,684.0276666666665,1196.3878207263601
2016-02-07,2016,2,6,1,1,0.0,Same Day,Consumer,Texas,Central,1,32.784,19.44,9.156,55.424,255.9574285714281,684.2123333333333,1196.281240198698
2016-02-07,2016,2,6,1,1,60.0,First Class,Corporate,North Carolina,South,4,246.364,32.784,71.976,4210.650000000001,259.33285714285665,683.4576666666667,1196.6986539638629
2016-02-07,2016,2,6,1,1,213.0,Standard Class,Consumer,Florida,South,2,27.503999999999998,246.364,130.288,125.64,284.2454285714281,551.3148,995.7955645397967
2016-02-08,2016,2,0,0,1,121.0,Standard Class,Consumer,Washington,West,2,564.768,27.503999999999998,87.8,41.620000000000005,269.5619999999995,548.0435999999999,997.4020232016437
2016-02-08,2016,2,0,0,1,90.0,Second Class,Home Office,Rhode Island,East,4,448.21,564.768,167.232,6.688,337.7002857142852,565.4818666666665,992.8052406378865
2016-02-08,2016,2,0,0,1,121.0,Standard Class,Consumer,Oregon,West,1,277.5,448.21,1305.81,612.4580000000001,377.8399999999995,580.1992666666666,987.494376740129
2016-02-10,2016,2,2,0,1,90.0,Second Class,Consumer,Maryland,East,2,26.82,277.5,19.44,9.82,230.93857142857092,569.0339999999999,989.0095272279168
2016-02-10,2016,2,2,0,1,60.0,First Class,Consumer,Oregon,West,2,64.072,26.82,32.784,254.744,231.99285714285665,569.6006666666666,988.6828854966714
2016-02-10,2016,2,2,0,1,121.0,Standard Class,Corporate,Connecticut,East,1,26.9,64.072,246.364,6.68,236.46257142857095,563.2449333333333,991.3859029076748
2016-02-10,2016,2,2,0,1,29.0,First Class,Consumer,California,West,3,569.336,26.9,27.503999999999998,88.96,205.11057142857095,563.9189333333331,991.0012697067947
2016-02-10,2016,2,2,0,1,182.0,Standard Class,Corporate,California,West,1,57.504,569.336,564.768,301.742,282.5151428571424,579.9314666666666,986.9348806348755
2016-02-10,2016,2,2,0,1,182.0,Standard Class,Corporate,New Jersey,East,3,235.97,57.504,448.21,43.66,210.04885714285663,571.7901999999998,990.3104001667571
2016-02-10,2016,2,2,0,1,151.0,Second Class,Home Office,California,West,1,270.34,235.97,277.5,13.12,179.72885714285667,578.2005333333332,987.3920176499703
2016-02-10,2016,2,2,0,1,121.0,Standard Class,Home Office,North Carolina,South,1,7.38,270.34,26.82,2803.92,178.7059999999995,586.7745333333332,983.4247616611342
2016-02-10,2016,2,2,0,1,151.0,Standard Class,Consumer,Colorado,West,1,10.944,7.38,64.072,769.332,175.92885714285666,493.5565333333332,894.5405241832544
2016-02-11,2016,2,3,0,1,0.0,Same Day,Consumer,Washington,West,1,447.93,10.944,26.9,4297.644,168.33914285714238,468.2769333333332,897.1904564039188
2016-02-11,2016,2,3,0,1,151.0,Standard Class,Consumer,New York,East,1,109.764,447.93,569.336,14.304,228.4862857142852,339.95313333333326,531.2938882102528
2016-02-11,2016,2,3,0,1,90.0,First Class,Consumer,Virginia,South,1,197.72,109.764,57.504,2147.3360000000002,162.83314285714238,343.1351333333333,529.559302764279
2016-02-11,2016,2,3,0,1,121.0,Standard Class,Consumer,California,West,4,738.899,197.72,235.97,99.26,182.86399999999952,278.14793333333324,405.64394562260134
2016-02-11,2016,2,3,0,1,151.0,Standard Class,Corporate,Texas,Central,2,374.076,738.899,270.34,1816.6960000000001,254.7109999999995,299.4692333333332,412.6665191886655
2016-02-11,2016,2,3,0,1,60.0,First Class,Home Office,New York,East,1,2621.322,374.076,7.38,115.39999999999999,269.5304285714281,251.3818999999999,297.8505402244972
2016-02-11,2016,2,3,0,1,121.0,Standard Class,Consumer,California,West,1,1038.84,2621.322,10.944,787.53,642.9507142857138,334.91263333333325,523.9615964860135
2016-02-14,2016,2,6,1,1,5.0,Standard Class,Consumer,Ohio,East,5,427.548,1038.84,447.93,112.03999999999999,789.7929999999996,343.2896333333332,533.3719319586245
2016-02-14,2016,2,6,1,1,7.0,Standard Class,Consumer,New York,East,2,652.414,427.548,109.764,9.156,786.8812857142851,353.8065666666665,531.7630992849
2016-02-15,2016,2,0,0,1,3.0,Second Class,Consumer,California,West,5,627.4800000000001,652.414,197.72,71.976,864.4027142857138,375.24849999999986,530.353737192176
2016-02-15,2016,2,0,0,1,4.0,Standard Class,Corporate,Wisconsin,Central,3,974.9000000000001,627.4800000000001,738.899,130.288,925.7969999999995,393.76529999999985,529.0961021476196
2016-02-16,2016,2,1,0,1,5.0,Standard Class,Consumer,California,West,2,124.55,974.9000000000001,374.076,87.8,959.5114285714282,421.91903333333323,537.0049811891555
2016-02-16,2016,2,1,0,1,4.0,Standard Class,Corporate,New Hampshire,East,1,35.88,124.55,2621.322,167.232,923.8648571428567,423.1440333333332,536.2579133613367
2016-02-18,2016,2,3,0,1,6.0,Standard Class,Consumer,California,West,2,96.604,35.88,1038.84,1305.81,554.5159999999995,418.7656333333332,538.9488905059101
2016-02-18,2016,2,3,0,1,4.0,Standard Class,Corporate,California,West,1,9.24,96.604,427.548,19.44,419.9108571428568,378.4587666666666,515.0062736575154
2016-02-20,2016,2,5,1,1,3.0,Second Class,Consumer,New Jersey,East,1,286.79,9.24,652.414,32.784,360.152571428571,378.11876666666655,515.2547729415163
2016-02-20,2016,2,5,1,1,5.0,Standard Class,Consumer,Arkansas,South,1,29.99,286.79,627.4800000000001,246.364,307.920571428571,386.5856333333332,511.4573888527119
2016-02-21,2016,2,6,1,1,6.0,Standard Class,Consumer,Maryland,East,1,2541.98,29.99,974.9000000000001,27.503999999999998,222.5648571428567,379.3731666666665,515.0162001718537
2016-02-21,2016,2,6,1,1,2.0,Second Class,Consumer,New Mexico,West,1,49.12,2541.98,124.55,564.768,446.4334285714281,463.1890333333332,644.1865313155112
2016-02-22,2016,2,0,0,1,2.0,Second Class,Home Office,Michigan,Central,1,79.36,49.12,35.88,448.21,435.6577142857138,446.0007666666665,648.2492099889434
2016-02-23,2016,2,1,0,1,5.0,Standard Class,Home Office,New York,East,2,37.775999999999996,79.36,96.604,277.5,441.86914285714244,433.7057666666666,651.694599238107
2016-02-27,2016,2,5,1,1,1.0,First Class,Corporate,Pennsylvania,East,2,20.451,37.775999999999996,9.24,26.82,433.4651428571424,425.71496666666656,655.1365801708566
2016-02-28,2016,2,6,1,1,35.0,Standard Class,Consumer,Tennessee,South,2,551.264,20.451,286.79,64.072,435.06671428571383,425.5026666666666,655.2713193723832
2016-03-01,2016,3,1,0,1,153.0,Second Class,Consumer,Texas,Central,3,1757.8536,551.264,29.99,26.9,472.84871428571387,441.7423999999999,652.0341242329117
2016-03-01,2016,3,1,0,1,153.0,Standard Class,Corporate,Texas,Central,1,10.368,1757.8536,2541.98,569.336,719.686371428571,499.4408533333333,689.5647703862434
2016-03-02,2016,3,2,0,1,122.0,Standard Class,Consumer,Georgia,South,1,74.52,10.368,49.12,57.504,358.02751428571383,480.8085866666666,695.1402658675804
2016-03-02,2016,3,2,0,1,122.0,Standard Class,Corporate,New York,East,1,90.882,74.52,79.36,235.97,361.65608571428527,481.37578666666656,694.7898138824735
2016-03-02,2016,3,2,0,1,61.0,First Class,Consumer,Nebraska,Central,2,178.37,90.882,37.775999999999996,270.34,363.3020857142852,476.5395199999999,697.0581876421072
2016-03-02,2016,3,2,0,1,61.0,Second Class,Corporate,Utah,West,1,12.144,178.37,20.451,7.38,383.3869428571424,473.4738533333332,698.1976368516973
2016-03-02,2016,3,2,0,1,31.0,First Class,Corporate,California,West,1,136.92,12.144,551.264,10.944,382.2002285714281,473.6326533333332,698.0885049113557
2016-03-05,2016,3,5,1,1,122.0,Standard Class,Consumer,Pennsylvania,East,7,1058.1879999999999,136.92,1757.8536,447.93,323.0082285714281,477.83185333333324,695.583726152655
2016-03-05,2016,3,5,1,1,153.0,Standard Class,Home Office,California,West,1,665.88,1058.1879999999999,10.368,109.764,223.05599999999953,498.17378666666656,703.5567322945562
2016-03-05,2016,3,5,1,1,92.0,First Class,Home Office,California,West,1,13.848,665.88,74.52,197.72,316.700571428571,516.7109866666665,700.288722950307
2016-03-05,2016,3,5,1,1,92.0,First Class,Consumer,California,West,4,460.844,13.848,90.882,738.899,308.0331428571424,510.58191999999985,703.971823968104
2016-03-07,2016,3,0,0,1,184.0,Standard Class,Consumer,Kentucky,South,2,365.91,460.844,178.37,374.076,360.8848571428567,501.3134199999999,702.6914160172889
2016-03-07,2016,3,0,0,1,61.0,First Class,Corporate,Pennsylvania,East,3,458.072,365.91,12.144,2621.322,387.67628571428526,501.0412199999999,702.7439829230335
2016-03-09,2016,3,2,0,1,153.0,Standard Class,Home Office,California,West,2,135.936,458.072,136.92,1038.84,451.3802857142852,428.93288666666655,577.5062763130505
2016-03-09,2016,3,2,0,1,122.0,Standard Class,Consumer,Pennsylvania,East,3,755.096,135.936,1058.1879999999999,427.548,451.23971428571383,398.8360866666665,568.0753180952802
2016-03-09,2016,3,2,0,1,153.0,Standard Class,Corporate,Arizona,West,1,238.152,755.096,665.88,652.414,407.94085714285666,409.7543533333332,571.7817867862384
2016-03-09,2016,3,2,0,1,61.0,First Class,Corporate,Connecticut,East,2,238.11,238.152,13.848,627.4800000000001,346.8368571428567,395.94561999999985,570.7206928864366
2016-03-09,2016,3,2,0,1,153.0,Second Class,Corporate,New York,East,1,120.33,238.11,460.844,974.9000000000001,378.87428571428524,382.9666199999999,569.7002070043523
2016-03-09,2016,3,2,0,1,122.0,Second Class,Consumer,Michigan,Central,1,7.5,120.33,365.91,124.55,330.22942857142806,354.4809533333333,560.3706077110385
2016-03-09,2016,3,2,0,1,184.0,Standard Class,Corporate,California,West,3,178.79,7.5,458.072,35.88,279.02799999999957,350.5792866666665,562.4304453609543
2016-03-09,2016,3,2,0,1,153.0,Standard Class,Corporate,North Carolina,South,1,200.984,178.79,135.936,96.604,239.13057142857096,355.3429533333332,560.2741728026255
2016-03-10,2016,3,3,0,1,153.0,Standard Class,Consumer,California,West,1,120.666,200.984,755.096,9.24,248.4231428571424,358.8222866666665,558.9344844794554
2016-03-10,2016,3,3,0,1,92.0,Second Class,Consumer,Ohio,East,4,139.544,120.666,238.152,286.79,157.79028571428526,362.5364866666666,556.8978660632325
2016-03-10,2016,3,3,0,1,184.0,Standard Class,Corporate,Pennsylvania,East,1,15.008,139.544,238.11,29.99,143.7034285714281,357.6282866666666,558.2357421190789
2016-03-11,2016,3,4,0,1,122.0,Standard Class,Home Office,California,West,3,1345.418,15.008,120.33,2541.98,111.83171428571384,357.1288866666666,558.5455713057521
2016-03-11,2016,3,4,0,1,214.0,Standard Class,Corporate,Texas,Central,1,6.608,1345.418,7.5,49.12,286.84428571428526,317.2434866666665,423.557883176887
2016-03-11,2016,3,4,0,1,61.0,First Class,Corporate,New York,East,1,1448.82,6.608,178.79,79.36,286.71685714285667,315.8264199999999,424.55579588527064
2016-03-12,2016,3,5,1,1,153.0,Standard Class,Home Office,New York,East,1,10.752,1448.82,200.984,37.775999999999996,468.14971428571386,361.4750866666665,469.49808681824436
2016-03-12,2016,3,5,1,1,153.0,Standard Class,Home Office,Pennsylvania,East,2,53.232,10.752,120.666,20.451,440.97371428571387,360.5742866666666,470.1660159416444
2016-03-12,2016,3,5,1,1,122.0,Standard Class,Corporate,New York,East,1,590.352,53.232,139.544,551.264,431.34028571428524,361.6669866666665,469.3857323062873
2016-03-12,2016,3,5,1,1,122.0,Standard Class,Consumer,California,West,1,359.499,590.352,15.008,1757.8536,495.7414285714281,362.96991999999983,469.98403802274527
2016-03-12,2016,3,5,1,1,122.0,Standard Class,Corporate,Pennsylvania,East,2,485.29999999999995,359.499,1345.418,10.368,544.9544285714281,316.3580999999998,389.28743912403485
2016-03-12,2016,3,5,1,1,122.0,Standard Class,Consumer,North Carolina,South,4,288.85,485.29999999999995,6.608,74.52,422.0804285714281,332.1891666666665,386.05830101326404
2016-03-12,2016,3,5,1,1,61.0,Second Class,Home Office,New Hampshire,East,1,184.66,288.85,1448.82,90.882,462.40071428571383,339.3334999999999,383.09731277509746
2016-03-13,2016,3,6,1,1,2.0,First Class,Consumer,Washington,West,1,141.96,184.66,10.752,178.37,281.80642857142817,342.4594333333332,381.37887671752856
2016-03-13,2016,3,6,1,1,5.0,Second Class,Home Office,California,West,2,1242.896,141.96,53.232,12.144,300.5504285714282,341.24576666666655,381.97653257106447
2016-03-14,2016,3,0,0,1,4.0,Standard Class,Consumer,New Hampshire,East,2,688.46,1242.896,590.352,136.92,470.50242857142814,382.2708333333332,410.443391838471
2016-03-14,2016,3,0,0,1,5.0,Standard Class,Consumer,California,West,1,19.44,688.46,359.499,1058.1879999999999,484.51785714285677,400.65549999999985,411.42579900522406
2016-03-15,2016,3,1,0,1,6.0,Standard Class,Corporate,Utah,West,1,16.776,19.44,485.29999999999995,665.88,435.9379999999996,366.0305666666665,397.66014527914064
2016-03-16,2016,3,2,0,1,4.0,Second Class,Home Office,New York,East,1,17.52,16.776,288.85,13.848,369.0059999999995,344.3937666666665,398.4408699868037
2016-03-16,2016,3,2,0,1,7.0,Standard Class,Corporate,California,West,1,43.13,17.52,184.66,460.844,330.24457142857096,344.51616666666655,398.3363760225335
2016-03-16,2016,3,2,0,1,3.0,Second Class,Consumer,Alabama,South,2,498.93,43.13,141.96,365.91,310.02599999999956,330.5923666666665,401.41858262730796
2016-03-16,2016,3,2,0,1,4.0,Standard Class,Corporate,New York,East,1,85.9,498.93,1242.896,458.072,361.0217142857138,335.02636666666655,402.55519599133277
2016-03-16,2016,3,2,0,1,2.0,Second Class,Consumer,Washington,West,1,171.96,85.9,688.46,135.936,195.736571428571,322.62063333333316,404.3631238033881
2016-03-16,2016,3,2,0,1,6.0,Standard Class,Consumer,Georgia,South,4,6412.7699999999995,171.96,19.44,755.096,121.95085714285672,323.82143333333323,403.84278083583513
2016-03-17,2016,3,3,0,1,5.0,Second Class,Corporate,New York,East,2,48.84,6412.7699999999995,16.776,238.152,1035.2837142857138,512.4105666666666,1182.514880225387
